date,ticker,liquidity_tier,market_cap_bucket,region,sector,return,realized_vol,turnover_usd_m,spread_bps,stress_regime,log_turnover
2024-08-06,STK05,Medium,Large,Europe,Financials,-0.00413,0.02402,35.88,22.6,Calm,3.5801800371905954
2024-08-06,STK06,Low,Mid,Asia,Tech,0.01345,0.02603,22.49,35.11,Calm,3.1130707659712242
2024-08-06,STK07,High,Mid,US,Healthcare,0.02155,0.0277,123.62,13.83,Calm,4.817212344231128
2024-08-06,STK08,Medium,Large,Europe,Healthcare,0.01565,0.02415,38.7,22.96,Calm,3.655839600035736
2024-08-06,STK09,High,Small,Europe,Financials,0.03427,0.0362,137.46,19.07,Calm,4.923332965693459
2024-08-06,STK10,Low,Small,Asia,Industrials,0.03527,0.03176,21.95,35.27,Calm,3.08876713952118
2024-08-06,STK11,High,Large,Europe,Financials,0.01724,0.01786,148.41,13.49,Calm,4.999978713907727
2024-08-06,STK12,Medium,Mid,Asia,Tech,0.01056,0.02434,50.63,22.26,Calm,3.924544285981818
2024-08-06,STK13,Low,Mid,US,Tech,-0.01572,0.02354,23.21,31.36,Calm,3.1445832202863455
2024-08-06,STK14,Medium,Mid,US,Healthcare,0.01003,0.022,60.89,21.71,Calm,4.109068957620483
2024-08-06,STK15,High,Mid,Asia,Healthcare,0.00205,0.0311,111.81,18.21,Calm,4.716801002159277
2024-08-06,STK16,High,Mid,Asia,Financials,-0.0114,0.02643,167.75,18.25,Calm,5.122474775851791
2024-08-06,STK17,Medium,Small,Asia,Tech,0.0087,0.03519,53.61,25.53,Calm,3.9817356178394463
2024-08-06,STK18,Low,Large,Asia,Industrials,-0.01507,0.02169,8.08,38.36,Calm,2.089391872533004
2024-08-06,STK19,High,Large,Europe,Financials,0.00528,0.02196,114.52,13.95,Calm,4.740749480229915
2024-08-06,STK20,Medium,Small,US,Tech,-0.00108,0.03255,41.38,25.02,Calm,3.722797672317397
2024-08-06,STK21,Medium,Mid,Asia,Industrials,0.02137,0.02947,35.41,23.32,Calm,3.566994266123812
2024-08-06,STK22,High,Mid,Europe,Industrials,-0.0025,0.02477,96.54,15.17,Calm,4.569957430232347
2024-08-06,STK23,Medium,Mid,Europe,Tech,0.02041,0.02639,46.97,21.66,Calm,3.8495091000389037
2024-08-06,STK24,Medium,Small,US,Financials,0.03677,0.03666,30.7,24.73,Calm,3.4242626545931514
2024-08-06,STK25,High,Small,Asia,Tech,0.06125,0.03739,71.06,20.8,Calm,4.263524590592881
2024-08-06,STK26,Medium,Small,Europe,Industrials,0.00947,0.0301,73.47,23.01,Calm,4.296877159632186
2024-08-06,STK27,Medium,Large,Asia,Industrials,0.0354,0.02053,63.58,21.76,Calm,4.152298955482657
2024-08-06,STK28,Medium,Large,US,Tech,0.03648,0.02701,49.39,26.71,Calm,3.8997479745525334
2024-08-06,STK29,Low,Small,Asia,Industrials,-0.04957,0.03431,15.43,35.88,Calm,2.7363136663750693
2024-08-06,STK30,Medium,Small,Asia,Industrials,-0.01833,0.02988,69.85,23.82,Calm,4.246350085702971
2024-08-07,STK01,High,Mid,Europe,Healthcare,0.0075,0.02144,147.79,13.42,Calm,4.995792347226481
2024-08-07,STK02,Medium,Small,Europe,Healthcare,-0.00861,0.02912,40.04,25.85,Calm,3.68987895444702
2024-08-07,STK03,High,Large,Europe,Tech,0.00622,0.01524,149.76,12.79,Calm,5.009034012729282
2024-08-07,STK04,Medium,Mid,US,Healthcare,-0.02357,0.01866,60.65,22.91,Calm,4.105119635390059
2024-08-07,STK05,Medium,Large,Europe,Financials,0.0239,0.01928,40.68,24.39,Calm,3.7057365711803594
2024-08-07,STK06,Low,Mid,Asia,Tech,0.01721,0.02306,14.57,33.56,Calm,2.6789646202071133
2024-08-07,STK07,High,Mid,US,Healthcare,0.00242,0.01813,86.75,14.16,Calm,4.4630304188269685
2024-08-07,STK08,Medium,Large,Europe,Healthcare,-0.01668,0.01936,44.35,22.13,Calm,3.7921127087555884
2024-08-07,STK09,High,Small,Europe,Financials,0.03557,0.0301,127.65,17.77,Calm,4.849292143687493
2024-08-07,STK10,Low,Small,Asia,Industrials,-0.05421,0.02685,16.78,33.35,Calm,2.8201877010390604
2024-08-07,STK11,High,Large,Europe,Financials,-0.01541,0.01769,117.79,12.36,Calm,4.768903377970693
2024-08-07,STK12,Medium,Mid,Asia,Tech,-0.01185,0.02679,61.62,21.04,Calm,4.120986493168521
2024-08-07,STK13,Low,Mid,US,Tech,-0.00793,0.02344,16.93,33.42,Calm,2.829087196145044
2024-08-07,STK14,Medium,Mid,US,Healthcare,0.01174,0.02549,66.51,21.2,Calm,4.19735231229633
2024-08-07,STK15,High,Mid,Asia,Healthcare,-0.02806,0.0222,94.04,14.83,Calm,4.543720223671869
2024-08-07,STK16,High,Mid,Asia,Financials,-0.01669,0.02571,178.38,15.0,Calm,5.183916106238061
2024-08-07,STK17,Medium,Small,Asia,Tech,-0.00465,0.03138,67.09,22.38,Calm,4.206035001574797
2024-08-07,STK18,Low,Large,Asia,Industrials,-0.01263,0.01804,16.33,33.45,Calm,2.7930039069823738
2024-08-07,STK19,High,Large,Europe,Financials,-0.03413,0.0166,117.97,11.57,Calm,4.770430354853751
2024-08-07,STK20,Medium,Small,US,Tech,0.06107,0.03097,41.14,26.98,Calm,3.716980884224811
2024-08-07,STK21,Medium,Mid,Asia,Industrials,-0.01336,0.0207,88.83,21.47,Calm,4.486724430781609
2024-08-07,STK22,High,Mid,Europe,Industrials,0.00624,0.01447,143.71,12.59,Calm,4.9677973800861555
2024-08-07,STK23,Medium,Mid,Europe,Tech,0.01521,0.02153,37.19,21.45,Calm,3.6160399079369787
2024-08-07,STK24,Medium,Small,US,Financials,0.00248,0.02715,45.23,21.35,Calm,3.8117605834897517
2024-08-07,STK25,High,Small,Asia,Tech,-0.00736,0.02488,152.23,14.53,Calm,5.025392535071163
2024-08-07,STK26,Medium,Small,Europe,Industrials,0.02033,0.03471,45.85,24.73,Calm,3.825375198702474
2024-08-07,STK27,Medium,Large,Asia,Industrials,0.00675,0.01286,67.67,19.71,Calm,4.2146429502441345
2024-08-07,STK28,Medium,Large,US,Tech,0.00909,0.00809,46.39,16.26,Calm,3.8370839187636525
2024-08-07,STK29,Low,Small,Asia,Industrials,0.04688,0.03138,21.82,34.48,Calm,3.0828269804049246
2024-08-07,STK30,Medium,Small,Asia,Industrials,0.0139,0.02743,77.74,22.72,Calm,4.353369925424077
2024-08-08,STK01,High,Mid,Europe,Healthcare,0.00479,0.02696,140.88,17.8,Calm,4.94790846418795
2024-08-08,STK02,Medium,Small,Europe,Healthcare,0.02907,0.0286,57.44,24.9,Calm,4.050740924739968
2024-08-08,STK03,High,Large,Europe,Tech,-0.02755,0.01915,76.06,15.59,Calm,4.331522502500114
2024-08-08,STK04,Medium,Mid,US,Healthcare,0.00851,0.02284,48.09,20.16,Calm,3.873074255289571
2024-08-08,STK05,Medium,Large,Europe,Financials,0.05936,0.0252,45.78,23.52,Calm,3.8238473145244205
2024-08-08,STK06,Low,Mid,Asia,Tech,0.01218,0.02532,16.85,35.22,Calm,2.8243506567983707
2024-08-08,STK07,High,Mid,US,Healthcare,-0.02315,0.02704,163.91,12.62,Calm,5.099317496701269
2024-08-08,STK08,Medium,Large,Europe,Healthcare,-0.01344,0.01853,38.4,16.62,Calm,3.648057459593681
2024-08-08,STK09,High,Small,Europe,Financials,0.00119,0.02873,106.11,15.68,Calm,4.6644762918854985
2024-08-08,STK10,Low,Small,Asia,Industrials,0.00172,0.02977,17.61,37.7,Calm,2.8684669225081145
2024-08-08,STK11,High,Large,Europe,Financials,0.01795,0.01612,91.35,13.27,Calm,4.514698282824016
2024-08-08,STK12,Medium,Mid,Asia,Tech,0.04039,0.02027,57.45,20.95,Calm,4.050915004294764
2024-08-08,STK13,Low,Mid,US,Tech,0.01841,0.02391,16.63,35.46,Calm,2.811208293204836
2024-08-08,STK14,Medium,Mid,US,Healthcare,0.00137,0.02155,37.0,22.62,Calm,3.6109179126442243
2024-08-08,STK15,High,Mid,Asia,Healthcare,-0.02756,0.01819,128.95,12.94,Calm,4.859424732327354
2024-08-08,STK16,High,Mid,Asia,Financials,0.02053,0.02168,166.75,15.88,Calm,5.1164956847957335
2024-08-08,STK17,Medium,Small,Asia,Tech,-0.03265,0.02954,57.45,23.56,Calm,4.050915004294764
2024-08-08,STK18,Low,Large,Asia,Industrials,0.01725,0.01602,17.01,33.99,Calm,2.8338014064077703
2024-08-08,STK19,High,Large,Europe,Financials,-0.0024,0.0155,122.63,12.52,Calm,4.809171691773934
2024-08-08,STK20,Medium,Small,US,Tech,0.00586,0.02713,70.34,22.43,Calm,4.253340627045836
2024-08-08,STK21,Medium,Mid,Asia,Industrials,0.02487,0.02341,38.28,22.56,Calm,3.6449275665847534
2024-08-08,STK22,High,Mid,Europe,Industrials,0.00169,0.02715,90.82,14.8,Calm,4.508879525669805
2024-08-08,STK23,Medium,Mid,Europe,Tech,-0.03545,0.02606,54.16,23.38,Calm,3.9919426286040194
2024-08-08,STK24,Medium,Small,US,Financials,-0.05848,0.02702,28.59,23.88,Calm,3.3530570063342204
2024-08-08,STK25,High,Small,Asia,Tech,-0.04951,0.03273,178.48,17.63,Calm,5.184476550124277
2024-08-08,STK26,Medium,Small,Europe,Industrials,0.03539,0.02986,78.79,23.64,Calm,4.366786085257597
2024-08-08,STK27,Medium,Large,Asia,Industrials,-0.0333,0.01728,39.81,20.56,Calm,3.684118137012226
2024-08-08,STK28,Medium,Large,US,Tech,-0.01178,0.02553,51.26,23.54,Calm,3.936910720935925
2024-08-08,STK29,Low,Small,Asia,Industrials,0.00841,0.02411,28.28,31.91,Calm,3.342154841028372
2024-08-08,STK30,Medium,Small,Asia,Industrials,-0.0045,0.03007,50.42,22.86,Calm,3.9203879217597737
2024-08-09,STK01,High,Mid,Europe,Healthcare,-0.02308,0.04061,162.43,23.23,Stress,5.0902471397313045
2024-08-09,STK02,Medium,Small,Europe,Healthcare,-0.00414,0.0505,41.6,31.51,Stress,3.728100167267218
2024-08-09,STK03,High,Large,Europe,Tech,0.00099,0.03341,185.26,21.89,Stress,5.221760243825881
2024-08-09,STK04,Medium,Mid,US,Healthcare,0.01005,0.03968,64.98,32.11,Stress,4.174079530240954
2024-08-09,STK05,Medium,Large,Europe,Financials,-0.00105,0.03214,60.53,24.44,Stress,4.103139109903596
2024-08-09,STK06,Low,Mid,Asia,Tech,0.02692,0.04146,26.78,42.1,Stress,3.2876553402630266
2024-08-09,STK07,High,Mid,US,Healthcare,-0.01312,0.04149,201.07,23.85,Stress,5.303653106137555
2024-08-09,STK08,Medium,Large,Europe,Healthcare,0.00416,0.02724,73.56,26.54,Stress,4.298101399736121
2024-08-09,STK09,High,Small,Europe,Financials,-0.00145,0.04212,179.22,23.28,Stress,5.188614101456073
2024-08-09,STK10,Low,Small,Asia,Industrials,0.02476,0.04401,25.78,41.17,Stress,3.2495989975110415
2024-08-09,STK11,High,Large,Europe,Financials,-0.03186,0.03202,118.62,22.23,Stress,4.775925106410581
2024-08-09,STK12,Medium,Mid,Asia,Tech,0.05571,0.04083,59.08,28.08,Stress,4.078892457663179
2024-08-09,STK13,Low,Mid,US,Tech,0.05864,0.03911,25.43,42.42,Stress,3.2359295794340284
2024-08-09,STK14,Medium,Mid,US,Healthcare,-0.0133,0.03878,67.21,29.73,Stress,4.2078220459818745
2024-08-09,STK15,High,Mid,Asia,Healthcare,0.0195,0.03343,148.57,22.98,Stress,5.001056227649261
2024-08-09,STK16,High,Mid,Asia,Financials,-0.07317,0.03498,185.25,21.19,Stress,5.221706264176197
2024-08-09,STK17,Medium,Small,Asia,Tech,0.05421,0.04723,45.48,34.42,Stress,3.8172726688823353
2024-08-09,STK18,Low,Large,Asia,Industrials,0.0335,0.0335,25.84,42.51,Stress,3.2519236789144013
2024-08-09,STK19,High,Large,Europe,Financials,0.0203,0.03489,289.93,21.32,Stress,5.6696395145335
2024-08-09,STK20,Medium,Small,US,Tech,0.00159,0.04137,37.9,30.64,Stress,3.634951112088381
2024-08-09,STK21,Medium,Mid,Asia,Industrials,-0.03252,0.03917,40.39,31.04,Stress,3.6985822295753215
2024-08-09,STK22,High,Mid,Europe,Industrials,-0.03856,0.04001,177.87,22.53,Stress,5.1810529463873864
2024-08-09,STK23,Medium,Mid,Europe,Tech,0.06287,0.04281,71.65,30.5,Stress,4.271793154274181
2024-08-09,STK24,Medium,Small,US,Financials,-0.00479,0.04443,49.32,30.16,Stress,3.8983296782961436
2024-08-09,STK25,High,Small,Asia,Tech,0.0564,0.0465,199.29,24.75,Stress,5.29476105034526
2024-08-09,STK26,Medium,Small,Europe,Industrials,-0.02204,0.04354,47.38,29.61,Stress,3.8582001987306396
2024-08-09,STK27,Medium,Large,Asia,Industrials,-0.0029,0.03037,95.19,26.99,Stress,4.555874894263214
2024-08-09,STK28,Medium,Large,US,Tech,0.07868,0.03935,41.59,30.07,Stress,3.7278597537548204
2024-08-09,STK29,Low,Small,Asia,Industrials,0.05713,0.04375,42.48,42.37,Stress,3.749033376933683
2024-08-09,STK30,Medium,Small,Asia,Industrials,-0.00556,0.04818,57.62,31.57,Stress,4.053869729656382
2024-08-12,STK01,High,Mid,Europe,Healthcare,0.01387,0.02338,120.87,17.26,Calm,4.794715587871366
2024-08-12,STK02,Medium,Small,Europe,Healthcare,-0.01303,0.03667,28.85,25.27,Calm,3.3621099929541085
2024-08-12,STK03,High,Large,Europe,Tech,-0.0059,0.02406,117.73,13.69,Calm,4.768393867090105
2024-08-12,STK04,Medium,Mid,US,Healthcare,-0.00703,0.01999,34.94,24.06,Calm,3.5536323047059106
2024-08-12,STK05,Medium,Large,Europe,Financials,-0.0169,0.0201,48.36,20.78,Calm,3.878673025746592
2024-08-12,STK06,Low,Mid,Asia,Tech,0.02146,0.02265,21.54,35.21,Calm,3.0699116717282426
2024-08-12,STK07,High,Mid,US,Healthcare,-0.01245,0.01992,154.92,14.58,Calm,5.0429088546465515
2024-08-12,STK08,Medium,Large,Europe,Healthcare,0.00967,0.02013,57.11,20.87,Calm,4.044979232676772
2024-08-12,STK09,High,Small,Europe,Financials,0.0156,0.02699,199.14,13.44,Calm,5.294008094959938
2024-08-12,STK10,Low,Small,Asia,Industrials,0.03587,0.03068,23.25,34.72,Calm,3.1463051320333655
2024-08-12,STK11,High,Large,Europe,Financials,0.0024,0.01926,89.95,13.11,Calm,4.499253960396542
2024-08-12,STK12,Medium,Mid,Asia,Tech,0.03433,0.01879,77.64,21.24,Calm,4.35208275830081
2024-08-12,STK13,Low,Mid,US,Tech,-0.07697,0.02874,18.13,34.64,Calm,2.8975680247667595
2024-08-12,STK14,Medium,Mid,US,Healthcare,-0.00469,0.02236,76.97,20.0,Calm,4.343415735546226
2024-08-12,STK15,High,Mid,Asia,Healthcare,-0.03373,0.02192,132.89,16.26,Calm,4.889521718343416
2024-08-12,STK16,High,Mid,Asia,Financials,-0.00507,0.01954,175.47,14.66,Calm,5.167468088123044
2024-08-12,STK17,Medium,Small,Asia,Tech,-0.00237,0.0347,35.19,26.88,Calm,3.5607619513334936
2024-08-12,STK18,Low,Large,Asia,Industrials,0.01577,0.0214,10.9,34.95,Calm,2.388762789235098
2024-08-12,STK19,High,Large,Europe,Financials,-0.01859,0.01939,165.61,15.26,Calm,5.1096356266014
2024-08-12,STK20,Medium,Small,US,Tech,0.02103,0.03205,38.62,24.9,Calm,3.653770277000368
2024-08-12,STK21,Medium,Mid,Asia,Industrials,-0.01224,0.02107,60.26,20.39,Calm,4.098668533702155
2024-08-12,STK22,High,Mid,Europe,Industrials,0.02676,0.0257,98.18,15.05,Calm,4.586802528629907
2024-08-12,STK23,Medium,Mid,Europe,Tech,-0.00972,0.0239,34.41,23.81,Calm,3.538347219809389
2024-08-12,STK24,Medium,Small,US,Financials,-0.02182,0.02537,26.45,24.85,Calm,3.2752561583043085
2024-08-12,STK25,High,Small,Asia,Tech,-0.02034,0.02585,141.97,16.72,Calm,4.955615767675482
2024-08-12,STK26,Medium,Small,Europe,Industrials,0.03849,0.03232,82.74,25.3,Calm,4.4157031610332655
2024-08-12,STK27,Medium,Large,Asia,Industrials,0.00904,0.02052,44.3,21.28,Calm,3.7909846770510898
2024-08-12,STK28,Medium,Large,US,Tech,0.00372,0.01581,40.84,18.47,Calm,3.7096619932964647
2024-08-12,STK29,Low,Small,Asia,Industrials,-0.03116,0.02983,16.82,37.19,Calm,2.822568654544802
2024-08-12,STK30,Medium,Small,Asia,Industrials,-0.02189,0.02751,60.17,23.91,Calm,4.09717388923226
2024-08-13,STK01,High,Mid,Europe,Healthcare,0.01123,0.02003,115.18,14.52,Calm,4.7464961220785264
2024-08-13,STK02,Medium,Small,Europe,Healthcare,0.01139,0.02932,53.0,22.21,Calm,3.970291913552122
2024-08-13,STK03,High,Large,Europe,Tech,0.01833,0.02002,143.74,13.25,Calm,4.968006112040297
2024-08-13,STK04,Medium,Mid,US,Healthcare,-0.02325,0.01842,44.45,20.43,Calm,3.794364961959914
2024-08-13,STK05,Medium,Large,Europe,Financials,-0.00691,0.0175,52.32,18.03,Calm,3.9573787071489432
2024-08-13,STK06,Low,Mid,Asia,Tech,0.00215,0.01713,32.99,31.23,Calm,3.49620448524049
2024-08-13,STK07,High,Mid,US,Healthcare,-0.03607,0.02307,140.74,16.16,Calm,4.946914216538403
2024-08-13,STK08,Medium,Large,Europe,Healthcare,-0.00265,0.0223,67.59,21.08,Calm,4.213460043112263
2024-08-13,STK09,High,Small,Europe,Financials,0.02289,0.01906,88.66,15.01,Calm,4.484808829316908
2024-08-13,STK10,Low,Small,Asia,Industrials,0.03072,0.03056,19.43,38.31,Calm,2.9668182633893485
2024-08-13,STK11,High,Large,Europe,Financials,-0.0253,0.01719,208.79,11.66,Calm,5.341328962141284
2024-08-13,STK12,Medium,Mid,Asia,Tech,0.01685,0.02111,40.95,21.22,Calm,3.7123518102990785
2024-08-13,STK13,Low,Mid,US,Tech,-0.05149,0.02227,19.76,33.71,Calm,2.983659692319722
2024-08-13,STK14,Medium,Mid,US,Healthcare,-0.00413,0.01783,44.95,19.56,Calm,3.8055507609176296
2024-08-13,STK15,High,Mid,Asia,Healthcare,-0.02108,0.02658,118.77,14.56,Calm,4.777188849786149
2024-08-13,STK16,High,Mid,Asia,Financials,-0.04297,0.0275,177.49,16.72,Calm,5.178914269300255
2024-08-13,STK17,Medium,Small,Asia,Tech,-0.0167,0.02929,54.48,23.48,Calm,3.997833661841257
2024-08-13,STK18,Low,Large,Asia,Industrials,0.02361,0.01728,16.87,31.31,Calm,2.825536896557877
2024-08-13,STK19,High,Large,Europe,Financials,0.00819,0.02102,112.68,15.07,Calm,4.724551943008172
2024-08-13,STK20,Medium,Small,US,Tech,0.00134,0.0354,61.57,25.97,Calm,4.120174738923119
2024-08-13,STK21,Medium,Mid,Asia,Industrials,-0.01748,0.02107,69.94,21.55,Calm,4.24763773163523
2024-08-13,STK22,High,Mid,Europe,Industrials,-0.02189,0.02373,149.18,12.6,Calm,5.005153630527017
2024-08-13,STK23,Medium,Mid,Europe,Tech,-0.00634,0.02346,30.6,20.79,Calm,3.4210000089583352
2024-08-13,STK24,Medium,Small,US,Financials,0.00246,0.02985,56.62,25.45,Calm,4.036362279683754
2024-08-13,STK25,High,Small,Asia,Tech,0.01928,0.02725,87.27,16.24,Calm,4.46900676117522
2024-08-13,STK26,Medium,Small,Europe,Industrials,0.03909,0.03063,52.89,24.53,Calm,3.9682142850778885
2024-08-13,STK27,Medium,Large,Asia,Industrials,-0.00136,0.0186,69.67,19.21,Calm,4.2437698090420275
2024-08-13,STK28,Medium,Large,US,Tech,-0.00545,0.01693,60.35,18.61,Calm,4.10016094754354
2024-08-13,STK29,Low,Small,Asia,Industrials,0.02076,0.02279,22.97,34.89,Calm,3.134189016701007
2024-08-13,STK30,Medium,Small,Asia,Industrials,0.01893,0.03081,61.06,24.54,Calm,4.111856987306732
2024-08-14,STK01,High,Mid,Europe,Healthcare,-0.00709,0.02112,115.09,14.73,Calm,4.745714430980399
2024-08-14,STK02,Medium,Small,Europe,Healthcare,0.02209,0.02439,36.35,23.09,Calm,3.5931942039795284
2024-08-14,STK03,High,Large,Europe,Tech,0.0085,0.01911,241.53,12.29,Calm,5.486993688979999
2024-08-14,STK04,Medium,Mid,US,Healthcare,0.02885,0.02696,64.61,23.32,Calm,4.168369197570074
2024-08-14,STK05,Medium,Large,Europe,Financials,-0.01641,0.01925,75.02,21.7,Calm,4.317754744653741
2024-08-14,STK06,Low,Mid,Asia,Tech,0.00539,0.02405,13.45,37.1,Calm,2.598979106047848
2024-08-14,STK07,High,Mid,US,Healthcare,0.07156,0.02713,117.74,14.08,Calm,4.768478803600115
2024-08-14,STK08,Medium,Large,Europe,Healthcare,0.03966,0.01948,38.55,22.69,Calm,3.6519561000093383
2024-08-14,STK09,High,Small,Europe,Financials,-0.03164,0.02848,118.03,16.97,Calm,4.770938829440977
2024-08-14,STK10,Low,Small,Asia,Industrials,-0.02263,0.02701,30.91,33.72,Calm,3.431079756144025
2024-08-14,STK11,High,Large,Europe,Financials,0.00451,0.01773,158.22,11.0,Calm,5.06398646959325
2024-08-14,STK12,Medium,Mid,Asia,Tech,0.04012,0.03047,82.25,23.87,Calm,4.409763389645481
2024-08-14,STK13,Low,Mid,US,Tech,0.0483,0.02701,19.19,36.15,Calm,2.9543893100196086
2024-08-14,STK14,Medium,Mid,US,Healthcare,0.00199,0.01929,57.18,21.01,Calm,4.046204186894165
2024-08-14,STK15,High,Mid,Asia,Healthcare,0.02587,0.02313,128.21,15.47,Calm,4.853669544564609
2024-08-14,STK16,High,Mid,Asia,Financials,-0.01158,0.02452,115.74,14.59,Calm,4.751346296145693
2024-08-14,STK17,Medium,Small,Asia,Tech,0.01285,0.02987,41.49,25.22,Calm,3.725452434344777
2024-08-14,STK18,Low,Large,Asia,Industrials,0.02558,0.02252,16.88,33.15,Calm,2.826129489167811
2024-08-14,STK19,High,Large,Europe,Financials,0.01288,0.01948,115.03,15.03,Calm,4.745192963907919
2024-08-14,STK20,Medium,Small,US,Tech,0.04304,0.02532,69.97,21.47,Calm,4.248066578757805
2024-08-14,STK21,Medium,Mid,Asia,Industrials,-0.0377,0.01909,53.59,20.4,Calm,3.981362483506759
2024-08-14,STK22,High,Mid,Europe,Industrials,0.02767,0.02506,74.8,15.94,Calm,4.314817884980432
2024-08-14,STK23,Medium,Mid,Europe,Tech,-0.00536,0.0215,39.49,22.8,Calm,3.676047475298558
2024-08-14,STK24,Medium,Small,US,Financials,-0.01281,0.02787,68.08,21.31,Calm,4.220683484265119
2024-08-14,STK25,High,Small,Asia,Tech,-0.00687,0.03169,88.93,20.05,Calm,4.487849543411548
2024-08-14,STK26,Medium,Small,Europe,Industrials,-0.01519,0.03171,61.56,23.75,Calm,4.120012308970678
2024-08-14,STK27,Medium,Large,Asia,Industrials,-0.02281,0.01896,59.15,19.24,Calm,4.080076590424396
2024-08-14,STK28,Medium,Large,US,Tech,-0.00476,0.02354,41.19,22.76,Calm,3.718195508447989
2024-08-14,STK29,Low,Small,Asia,Industrials,-0.01021,0.02861,28.31,34.42,Calm,3.343215099123808
2024-08-14,STK30,Medium,Small,Asia,Industrials,-0.01412,0.02828,43.65,22.75,Calm,3.776203282285611
2024-08-15,STK01,High,Mid,Europe,Healthcare,-0.04253,0.0268,111.0,17.46,Calm,4.709530201312334
2024-08-15,STK02,Medium,Small,Europe,Healthcare,0.03519,0.03479,68.43,27.33,Calm,4.225811324964407
2024-08-15,STK03,High,Large,Europe,Tech,-0.00869,0.02197,167.1,13.76,Calm,5.118592435601348
2024-08-15,STK04,Medium,Mid,US,Healthcare,-0.02354,0.02447,69.7,20.7,Calm,4.244200317766478
2024-08-15,STK05,Medium,Large,Europe,Financials,0.01433,0.02137,59.23,20.26,Calm,4.0814281702888735
2024-08-15,STK06,Low,Mid,Asia,Tech,-0.00261,0.02877,26.73,35.12,Calm,3.2857865301508276
2024-08-15,STK07,High,Mid,US,Healthcare,0.05849,0.02987,121.47,18.17,Calm,4.79966731871218
2024-08-15,STK08,Medium,Large,Europe,Healthcare,-0.0069,0.02317,38.58,20.86,Calm,3.652734007477583
2024-08-15,STK09,High,Small,Europe,Financials,0.01427,0.03279,135.23,20.39,Calm,4.906977032485268
2024-08-15,STK10,Low,Small,Asia,Industrials,-0.00018,0.02968,14.91,37.94,Calm,2.702032128776647
2024-08-15,STK11,High,Large,Europe,Financials,-0.00687,0.01614,121.68,12.0,Calm,4.801394647951038
2024-08-15,STK12,Medium,Mid,Asia,Tech,-0.01836,0.02468,39.48,22.15,Calm,3.675794214565281
2024-08-15,STK13,Low,Mid,US,Tech,-0.02014,0.02251,15.39,33.84,Calm,2.733717947850788
2024-08-15,STK14,Medium,Mid,US,Healthcare,0.04985,0.02642,52.05,24.16,Calm,3.952204795060978
2024-08-15,STK15,High,Mid,Asia,Healthcare,0.01245,0.02669,135.39,16.93,Calm,4.9081595025070195
2024-08-15,STK16,High,Mid,Asia,Financials,0.02082,0.02481,120.12,14.41,Calm,4.788491243115129
2024-08-15,STK17,Medium,Small,Asia,Tech,-0.01913,0.03057,71.12,24.5,Calm,4.264368591205649
2024-08-15,STK18,Low,Large,Asia,Industrials,-0.03266,0.0244,10.44,38.58,Calm,2.3456445824544927
2024-08-15,STK19,High,Large,Europe,Financials,-0.00728,0.02215,134.65,16.12,Calm,4.902678819257608
2024-08-15,STK20,Medium,Small,US,Tech,-0.04964,0.02422,45.61,22.07,Calm,3.820126990723609
2024-08-15,STK21,Medium,Mid,Asia,Industrials,-0.0061,0.0248,37.83,23.62,Calm,3.6331024386449378
2024-08-15,STK22,High,Mid,Europe,Industrials,-0.00651,0.03054,113.49,17.82,Calm,4.731714727313047
2024-08-15,STK23,Medium,Mid,Europe,Tech,0.01191,0.01979,47.03,21.95,Calm,3.8507856959569566
2024-08-15,STK24,Medium,Small,US,Financials,0.01249,0.02978,34.39,25.2,Calm,3.537765824444175
2024-08-15,STK25,High,Small,Asia,Tech,0.01772,0.03319,112.99,16.03,Calm,4.727299319221155
2024-08-15,STK26,Medium,Small,Europe,Industrials,-0.00139,0.03063,70.1,23.48,Calm,4.249922794040544
2024-08-15,STK27,Medium,Large,Asia,Industrials,-0.00215,0.02191,42.64,21.04,Calm,3.752792779857589
2024-08-15,STK28,Medium,Large,US,Tech,0.01866,0.0179,46.74,22.85,Calm,3.844600329110712
2024-08-15,STK29,Low,Small,Asia,Industrials,0.07866,0.03159,29.18,34.3,Calm,3.3734835430946397
2024-08-15,STK30,Medium,Small,Asia,Industrials,-0.05133,0.02928,81.69,25.25,Calm,4.4029315953537775
2024-08-16,STK01,High,Mid,Europe,Healthcare,-0.02368,0.0235,104.98,16.05,Calm,4.653769855824153
2024-08-16,STK02,Medium,Small,Europe,Healthcare,0.04254,0.03185,39.13,24.97,Calm,3.666889436222321
2024-08-16,STK03,High,Large,Europe,Tech,-0.03025,0.02151,110.59,15.45,Calm,4.705829669087269
2024-08-16,STK04,Medium,Mid,US,Healthcare,0.00886,0.02183,44.45,22.66,Calm,3.794364961959914
2024-08-16,STK05,Medium,Large,Europe,Financials,0.03267,0.02195,49.16,20.62,Calm,3.895080284697834
2024-08-16,STK06,Low,Mid,Asia,Tech,0.01253,0.02225,21.99,33.21,Calm,3.09058780456667
2024-08-16,STK07,High,Mid,US,Healthcare,0.02234,0.02253,157.43,16.38,Calm,5.058980915026537
2024-08-16,STK08,Medium,Large,Europe,Healthcare,-0.02065,0.02082,44.4,24.82,Calm,3.7932394694381792
2024-08-16,STK09,High,Small,Europe,Financials,0.00611,0.03299,131.5,17.76,Calm,4.879006851617819
2024-08-16,STK10,Low,Small,Asia,Industrials,0.07716,0.02882,22.03,35.56,Calm,3.092405160814252
